Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,Label
facebook-facebook-android-sdk_5.2.0,4727,7395,905,8519,26863,3727,1000,2307,804,248,0,20,79,65,2754,1728,744,1860,10,0,1911,0,3005,57890,2246,353,790,323,321,4051,2135,8069,639,6919,482,460,246,0,32609,21000,68,243,10,194,3148,87,80,66,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,95,22,35,20,28,150,125,195,63,169,7,16,15,0,627,1025,4727,7395,905,8519,26863,3727,1000,2307,804,248,0,20,79,65,2754,1728,744,1860,10,0,1911,0,3005,57890,2246,353,790,323,321,4051,2135,8069,639,6919,482,460,246,0,32609,21000,68,243,10,194,3148,87,80,66,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,95,22,35,20,28,150,125,195,63,169,7,16,15,0,627,1025,manhattan
facebook-facebook-android-sdk_5.4.0,4805,7547,915,8692,27007,3783,1029,2352,814,249,0,20,79,68,2786,1744,744,1892,10,0,1932,0,3081,58714,2313,363,817,336,323,4138,2170,8185,644,7010,499,467,245,0,33195,21104,68,251,10,197,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,22,28,150,125,195,63,169,7,16,15,0,627,1025,4805,7547,915,8692,27007,3783,1029,2352,814,249,0,20,79,68,2786,1744,744,1892,10,0,1932,0,3081,58714,2313,363,817,336,323,4138,2170,8185,644,7010,499,467,245,0,33195,21104,68,251,10,197,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,22,28,150,125,195,63,169,7,16,15,0,627,1025,l1
facebook-facebook-android-sdk_5.5.0,4803,7538,915,8680,27036,3788,1034,2353,815,249,0,20,79,68,2788,1747,744,1894,10,0,1933,0,3076,58806,2312,364,817,334,321,4142,2172,8187,643,7014,499,476,247,0,33253,21120,68,246,10,194,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,21,28,150,125,195,63,169,7,16,15,0,627,1025,4803,7538,915,8680,27036,3788,1034,2353,815,249,0,20,79,68,2788,1747,744,1894,10,0,1933,0,3076,58806,2312,364,817,334,321,4142,2172,8187,643,7014,499,476,247,0,33253,21120,68,246,10,194,3228,87,81,67,36,34,0,4,32,6,118,118,101,61,7,0,118,0,119,1386,98,22,36,21,28,150,125,195,63,169,7,16,15,0,627,1025,cosine
google-dagger_2.20,5980,5167,1052,8691,19230,3850,608,1519,541,138,9,210,103,0,1036,198,39,775,1,0,762,0,2197,72949,1921,181,57,76,54,24499,862,4186,290,4188,115,121,655,367,35543,105132,73,108,13,167,1769,62,32,52,16,19,6,18,18,0,61,33,18,22,1,0,33,0,112,6914,69,11,4,6,9,5491,54,269,19,213,5,7,102,17,333,1025,5980,5167,1052,8691,19230,3850,608,1519,541,138,9,210,103,0,1036,198,39,775,1,0,762,0,2197,72949,1921,181,57,76,54,24499,862,4186,290,4188,115,121,655,367,35543,105132,73,108,13,167,1769,62,32,52,16,19,6,18,18,0,61,33,18,22,1,0,33,0,112,6914,69,11,4,6,9,5491,54,269,19,213,5,7,102,17,333,1025,cosine
google-dagger_2.21,6117,5283,1062,8968,19417,3927,616,1534,569,145,9,225,109,0,1042,205,39,771,1,0,758,0,2241,74151,1965,189,62,77,53,25109,864,4265,299,4268,121,116,665,392,36183,108241,74,109,13,167,1769,63,32,46,27,19,6,18,19,0,61,33,18,24,1,0,33,0,79,5016,69,11,4,6,9,3950,54,191,19,160,5,5,102,23,335,1025,6117,5283,1062,8968,19417,3927,616,1534,569,145,9,225,109,0,1042,205,39,771,1,0,758,0,2241,74151,1965,189,62,77,53,25109,864,4265,299,4268,121,116,665,392,36183,108241,74,109,13,167,1769,63,32,46,27,19,6,18,19,0,61,33,18,24,1,0,33,0,79,5016,69,11,4,6,9,3950,54,191,19,160,5,5,102,23,335,1025,cosine
google-dagger_2.22,6380,5532,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77459,2062,195,62,84,55,26066,903,4447,308,4440,124,119,725,409,37872,117728,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025,6380,5532,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77459,2062,195,62,84,55,26066,903,4447,308,4440,124,119,725,409,37872,117728,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025,cosine
google-dagger_2.22.1,6380,5531,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77458,2062,195,62,84,54,26066,903,4446,308,4439,124,119,725,409,37877,117728,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025,6380,5531,1115,9396,21133,4106,642,1608,601,145,9,254,122,0,1061,208,39,787,3,0,776,0,2255,77458,2062,195,62,84,54,26066,903,4446,308,4439,124,119,725,409,37877,117728,76,112,13,167,1769,63,32,46,28,18,6,18,20,0,61,33,18,25,2,0,33,0,85,5426,70,11,4,6,9,4279,54,205,20,163,5,5,102,23,374,1025,cosine
google-dagger_2.23,6484,5534,1160,9453,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79313,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,425,39056,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,6484,5534,1160,9453,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79313,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,425,39056,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,cosine
google-dagger_2.23.1,6485,5534,1160,9454,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79314,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,426,39058,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,6485,5534,1160,9454,21372,4160,644,1684,594,134,9,276,139,0,1094,215,69,832,2,0,809,0,2260,79314,2109,190,65,86,56,26209,907,4492,306,4472,122,122,739,426,39058,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,l2
google-dagger_2.23.2,6479,5536,1160,9444,21397,4163,645,1684,594,136,9,276,139,0,1097,217,70,834,2,0,812,0,2261,79324,2111,190,65,86,56,26206,907,4496,304,4476,122,122,739,427,39041,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,6479,5536,1160,9444,21397,4163,645,1684,594,136,9,276,139,0,1097,217,70,834,2,0,812,0,2261,79324,2111,190,65,86,56,26206,907,4496,304,4476,122,122,739,427,39041,121964,76,112,13,169,1997,74,32,46,28,8,6,18,20,0,61,29,29,26,2,0,29,0,85,5499,70,11,4,6,11,4312,54,205,20,163,5,5,102,23,374,1025,cosine
google-dagger_2.24,6232,5129,1133,8587,18371,3964,638,1616,534,126,9,274,132,0,1057,211,68,795,2,0,780,0,2014,68734,1955,174,62,85,43,19721,904,3992,299,4062,113,118,705,390,36971,122791,73,95,13,143,1769,62,32,46,19,8,6,18,20,0,61,29,29,19,2,0,29,0,56,2632,66,11,4,6,5,1936,54,162,20,162,5,5,102,18,371,1025,6232,5129,1133,8587,18371,3964,638,1616,534,126,9,274,132,0,1057,211,68,795,2,0,780,0,2014,68734,1955,174,62,85,43,19721,904,3992,299,4062,113,118,705,390,36971,122791,73,95,13,143,1769,62,32,46,19,8,6,18,20,0,61,29,29,19,2,0,29,0,56,2632,66,11,4,6,5,1936,54,162,20,162,5,5,102,18,371,1025,l2
google-error-prone_2.0.21,11966,10918,2307,13747,47374,6808,1012,5371,713,126,0,263,93,2,1499,751,151,1131,14,0,1101,0,6065,103705,4212,565,804,376,614,22978,1646,6110,880,5310,736,478,905,224,62799,137469,223,269,15,252,10011,142,108,107,19,5,0,6,67,1,54,33,19,54,3,0,54,0,341,1447,140,53,27,51,52,1051,46,107,39,107,11,61,51,11,471,1025,11966,10918,2307,13747,47374,6808,1012,5371,713,126,0,263,93,2,1499,751,151,1131,14,0,1101,0,6065,103705,4212,565,804,376,614,22978,1646,6110,880,5310,736,478,905,224,62799,137469,223,269,15,252,10011,142,108,107,19,5,0,6,67,1,54,33,19,54,3,0,54,0,341,1447,140,53,27,51,52,1051,46,107,39,107,11,61,51,11,471,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,1833,1290,298,3119,2256,1043,80,761,114,144,0,6,4,0,545,138,27,515,3,0,311,0,783,13194,546,13,20,16,25,2092,337,1299,113,1218,67,13,57,407,7852,11536,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,12297,11349,2384,14234,48378,7027,1048,5552,747,125,0,263,93,2,1533,767,155,1162,13,0,1123,0,6365,107047,4324,606,836,398,631,23949,1741,6302,887,5484,775,387,939,404,64771,137560,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,176,800,28,1001,13174,197,112,189,114,15,4,14,13,7,251,251,249,107,35,0,251,0,477,43417,310,111,78,70,101,480,766,873,130,748,7,50,658,43,1165,1025,cosine
google-error-prone_2.1.0,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,243,269,15,252,10011,142,109,108,19,5,0,6,67,1,54,32,20,54,3,0,54,0,341,1447,140,53,27,51,54,1051,46,107,39,107,11,61,51,95,472,1025,18523,38161,3446,36206,177173,18435,2454,14500,2070,509,25,132,41,74,8592,3503,1430,6235,302,0,5403,0,10249,280929,13018,2684,2954,1702,2373,19704,15387,33474,5378,26428,2140,374,1749,661,138999,93267,37,39,5,72,291,27,18,20,12,17,0,2,2,0,16,9,9,16,2,0,11,0,44,287,30,2,4,3,5,77,20,35,12,32,4,3,13,25,132,1025,cosine
